sample-1_4_157545	OBWI01000023	83.190	2552	392	34	122717	125249	66786	69319	0.0	2302	157545	153977
sample-1_4_157545	OBWI01000023	83.914	2412	333	42	107545	109931	55837	58218	0.0	2254	157545	153977
sample-1_4_157545	OBWI01000023	88.674	1810	173	17	113874	115673	61330	63117	0.0	2178	157545	153977
sample-1_4_157545	OBWI01000023	94.901	1314	67	0	106058	107371	54520	55833	0.0	2056	157545	153977
sample-1_4_157545	OBWI01000023	97.353	1171	31	0	110199	111369	58644	59814	0.0	1991	157545	153977
sample-1_4_157545	OBWI01000023	87.429	1400	153	19	42472	43860	145868	147255	0.0	1589	157545	153977
sample-1_4_157545	OBWI01000023	94.292	911	47	3	139695	140605	82876	83781	0.0	1389	157545	153977
sample-1_4_157545	OBWI01000023	94.144	905	45	8	91695	92595	41212	42112	0.0	1371	157545	153977
sample-1_4_157545	OBWI01000023	90.719	959	89	0	116000	116958	63810	64768	0.0	1279	157545	153977
sample-1_4_157545	OBWI01000023	95.913	783	30	2	126516	127298	70071	70851	0.0	1267	157545	153977
sample-1_4_157545	OBWI01000023	89.264	978	99	6	79770	80744	28339	29313	0.0	1219	157545	153977
sample-1_4_157545	OBWI01000023	80.978	1514	253	31	117359	118858	65296	66788	0.0	1168	157545	153977
sample-1_4_157545	OBWI01000023	96.318	679	23	2	112888	113565	60357	61034	0.0	1114	157545	153977
sample-1_4_157545	OBWI01000023	96.642	536	17	1	52951	53486	639	1173	0.0	889	157545	153977
sample-1_4_157545	OBWI01000023	97.083	480	14	0	69390	69869	17486	17965	0.0	809	157545	153977
sample-1_4_157545	OBWI01000023	84.672	685	103	2	52277	52961	153485	152803	0.0	682	157545	153977
sample-1_4_157545	OBWI01000023	88.964	444	47	2	125233	125676	69624	70065	3.34e-153	547	157545	153977
sample-1_4_157545	OBWI01000023	91.212	330	25	3	128359	128686	71905	72232	1.25e-122	446	157545	153977
sample-1_4_157545	OBWI01000023	98.776	245	3	0	51608	51852	129	373	7.55e-120	436	157545	153977
sample-1_4_157545	OBWI01000023	96.311	244	8	1	135761	136004	78734	78976	9.90e-109	399	157545	153977
sample-1_4_157545	OBWI01000023	89.035	228	24	1	15936	16162	117973	118200	3.74e-73	281	157545	153977
sample-1_4_157545	OBWI01000023	77.151	337	65	11	51926	52256	153977	153647	3.02e-44	185	157545	153977
sample-1_4_157545	OBWI01000023	86.154	130	16	2	51852	51980	129	1	2.38e-30	139	157545	153977
sample-1_4_157545	OBWI01000023	80.220	182	34	2	117171	117351	64914	65094	3.08e-29	135	157545	153977
sample-1_4_157545	OBWI01000023	88.182	110	13	0	26041	26150	127526	127635	3.99e-28	132	157545	153977
sample-1_4_157545	OBWI01000023	100.000	38	0	0	31014	31051	133203	133240	8.82e-10	71.3	157545	153977
sample-1_4_157545	OIWQ01000029	94.783	17540	870	28	74161	91678	54360	36844	0.0	27279	157545	151719
sample-1_4_157545	OIWQ01000029	97.093	15275	403	19	1	15268	129180	113940	0.0	25710	157545	151719
sample-1_4_157545	OIWQ01000029	96.392	8731	299	16	17002	25725	112196	103475	0.0	14364	157545	151719
sample-1_4_157545	OIWQ01000029	96.870	8116	230	13	144355	152456	143158	135053	0.0	13559	157545	151719
sample-1_4_157545	OIWQ01000029	96.495	5848	200	4	99645	105489	30498	24653	0.0	9659	157545	151719
sample-1_4_157545	OIWQ01000029	94.398	6016	290	28	27515	33500	103473	97475	0.0	9199	157545	151719
sample-1_4_157545	OIWQ01000029	94.831	5862	286	8	54903	60760	74028	68180	0.0	9130	157545	151719
sample-1_4_157545	OIWQ01000029	96.349	5095	163	21	152454	157545	133999	128925	0.0	8357	157545	151719
sample-1_4_157545	OIWQ01000029	93.307	4617	285	17	129959	134571	7220	2624	0.0	6793	157545	151719
sample-1_4_157545	OIWQ01000029	93.982	4453	246	21	47281	51724	81646	77207	0.0	6719	157545	151719
sample-1_4_157545	OIWQ01000029	95.461	3745	164	6	94076	97816	34224	30482	0.0	5969	157545	151719
sample-1_4_157545	OIWQ01000029	90.385	4493	392	34	37198	41667	92207	87732	0.0	5867	157545	151719
sample-1_4_157545	OIWQ01000029	89.197	3962	369	49	136665	140605	151714	147791	0.0	4891	157545	151719
sample-1_4_157545	OIWQ01000029	89.254	3899	365	44	106061	109931	24641	20769	0.0	4830	157545	151719
sample-1_4_157545	OIWQ01000029	94.311	2918	153	8	66468	69380	62522	59613	0.0	4457	157545	151719
sample-1_4_157545	OIWQ01000029	97.774	2246	50	0	111684	113929	19173	16928	0.0	3871	157545	151719
sample-1_4_157545	OIWQ01000029	96.582	2282	73	4	142064	144343	145472	143194	0.0	3777	157545	151719
sample-1_4_157545	OIWQ01000029	95.615	2007	84	4	134657	136661	2147	143	0.0	3216	157545	151719
sample-1_4_157545	OIWQ01000029	95.059	1862	86	5	35023	36880	94381	92522	0.0	2924	157545	151719
sample-1_4_157545	OIWQ01000029	86.266	2563	320	29	122717	125263	11935	9389	0.0	2754	157545	151719
sample-1_4_157545	OIWQ01000029	92.647	1768	108	12	113909	115673	16490	14742	0.0	2525	157545	151719
sample-1_4_157545	OIWQ01000029	96.633	1396	46	1	116000	117394	14049	12654	0.0	2316	157545	151719
sample-1_4_157545	OIWQ01000029	89.354	1841	171	21	53062	54889	77106	75278	0.0	2290	157545	151719
sample-1_4_157545	OIWQ01000029	80.052	3048	523	72	70443	73449	58304	55301	0.0	2182	157545	151719
sample-1_4_157545	OIWQ01000029	97.096	1171	34	0	110199	111369	20343	19173	0.0	1975	157545	151719
sample-1_4_157545	OIWQ01000029	87.741	1403	149	19	42472	43863	86365	84975	0.0	1616	157545	151719
sample-1_4_157545	OIWQ01000029	93.813	792	45	3	127897	128686	8144	7355	0.0	1188	157545	151719
sample-1_4_157545	OIWQ01000029	96.457	621	21	1	34416	35036	96522	95903	0.0	1024	157545	151719
sample-1_4_157545	OIWQ01000029	88.905	685	72	4	52277	52960	8712	9393	0.0	841	157545	151719
sample-1_4_157545	OIWQ01000029	96.667	480	16	0	69390	69869	59294	58815	0.0	798	157545	151719
sample-1_4_157545	OIWQ01000029	84.906	583	76	12	92019	92595	35802	35226	1.19e-162	579	157545	151719
sample-1_4_157545	OIWQ01000029	84.848	594	61	28	140872	141465	147780	147216	1.98e-160	571	157545	151719
sample-1_4_157545	OIWQ01000029	76.036	772	158	20	118097	118858	12687	11933	1.67e-101	375	157545	151719
sample-1_4_157545	OIWQ01000029	77.716	543	57	55	15639	16131	113498	112970	6.26e-71	274	157545	151719
sample-1_4_157545	OIWQ01000029	77.103	428	84	13	51852	52272	8146	8566	2.96e-59	235	157545	151719
sample-1_4_157545	OIWQ01000029	93.269	104	3	4	134561	134661	2441	2339	1.10e-33	150	157545	151719
sample-1_4_157545	OIWQ01000029	74.308	253	58	5	41694	41944	87632	87385	1.12e-18	100	157545	151719
sample-1_4_157545	OIWQ01000029	92.157	51	4	0	31014	31064	99736	99686	2.45e-10	73.1	157545	151719
sample-1_4_157545	OIWQ01000029	100.000	38	0	0	31227	31264	99949	99912	8.82e-10	71.3	157545	151719
sample-1_4_157545	OJSE01000052	97.356	15277	361	20	1	15269	130164	114923	0.0	25933	157545	148953
sample-1_4_157545	OJSE01000052	96.149	11944	451	7	57930	69869	69648	57710	0.0	19499	157545	148953
sample-1_4_157545	OJSE01000052	93.498	9258	568	31	80916	90150	49713	40467	0.0	13730	157545	148953
sample-1_4_157545	OJSE01000052	95.203	6441	259	32	27080	33490	100496	94076	0.0	10137	157545	148953
sample-1_4_157545	OJSE01000052	95.265	6378	265	11	144165	150508	144018	137644	0.0	10070	157545	148953
sample-1_4_157545	OJSE01000052	96.148	5867	205	7	99645	105508	30290	24442	0.0	9563	157545	148953
sample-1_4_157545	OJSE01000052	96.092	5476	201	12	21500	26970	105964	100497	0.0	8914	157545	148953
sample-1_4_157545	OJSE01000052	92.247	5972	382	49	91868	97816	36187	30274	0.0	8388	157545	148953
sample-1_4_157545	OJSE01000052	96.369	5095	160	22	152454	157545	134981	129909	0.0	8360	157545	148953
sample-1_4_157545	OJSE01000052	94.455	5248	282	9	37198	42441	90314	85072	0.0	8070	157545	148953
sample-1_4_157545	OJSE01000052	95.843	3921	160	3	130997	134916	9288	5370	0.0	6335	157545	148953
sample-1_4_157545	OJSE01000052	96.633	3623	96	13	75769	79376	53980	50369	0.0	5991	157545	148953
sample-1_4_157545	OJSE01000052	97.157	3553	79	10	122698	126245	15712	12177	0.0	5982	157545	148953
sample-1_4_157545	OJSE01000052	94.295	3453	192	5	17000	20449	113542	110092	0.0	5280	157545	148953
sample-1_4_157545	OJSE01000052	88.427	4424	431	55	106061	110450	24436	20060	0.0	5258	157545	148953
sample-1_4_157545	OJSE01000052	97.541	3009	69	4	70443	73449	57199	54194	0.0	5142	157545	148953
sample-1_4_157545	OJSE01000052	94.649	3177	134	32	140872	144044	147795	144651	0.0	4892	157545	148953
sample-1_4_157545	OJSE01000052	95.167	2752	123	6	54880	57623	72656	69907	0.0	4337	157545	148953
sample-1_4_157545	OJSE01000052	95.079	2520	110	10	34416	36933	93092	90585	0.0	3954	157545	148953
sample-1_4_157545	OJSE01000052	94.763	2387	97	11	49485	51852	76991	74614	0.0	3690	157545	148953
sample-1_4_157545	OJSE01000052	96.863	1817	57	0	113909	115725	19123	17307	0.0	3040	157545	148953
sample-1_4_157545	OJSE01000052	90.896	2164	185	10	47281	49440	79802	77647	0.0	2894	157545	148953
sample-1_4_157545	OJSE01000052	97.145	1611	42	2	150847	152456	137642	136035	0.0	2717	157545	148953
sample-1_4_157545	OJSE01000052	94.946	1484	69	3	117368	118848	17185	15705	0.0	2320	157545	148953
sample-1_4_157545	OJSE01000052	90.753	1687	120	30	137889	139563	1705	43	0.0	2218	157545	148953
sample-1_4_157545	OJSE01000052	92.128	1537	120	1	128697	130233	10925	9390	0.0	2167	157545	148953
sample-1_4_157545	OJSE01000052	88.588	1402	140	14	42472	43863	84522	83131	0.0	1685	157545	148953
sample-1_4_157545	OJSE01000052	94.652	935	50	0	20447	21381	108797	107863	0.0	1450	157545	148953
sample-1_4_157545	OJSE01000052	94.928	907	46	0	90232	91138	39090	38184	0.0	1421	157545	148953
sample-1_4_157545	OJSE01000052	96.167	861	30	1	135761	136618	3721	2861	0.0	1404	157545	148953
sample-1_4_157545	OJSE01000052	93.319	943	58	3	139663	140605	148743	147806	0.0	1387	157545	148953
sample-1_4_157545	OJSE01000052	95.657	852	36	1	134906	135757	4970	4120	0.0	1367	157545	148953
sample-1_4_157545	OJSE01000052	90.316	981	74	14	136764	137725	2651	1673	0.0	1266	157545	148953
sample-1_4_157545	OJSE01000052	91.281	562	48	1	79899	80460	50309	49749	0.0	765	157545	148953
sample-1_4_157545	OJSE01000052	99.727	366	1	0	113564	113929	19927	19562	0.0	671	157545	148953
sample-1_4_157545	OJSE01000052	93.038	316	22	0	128358	128673	11984	11669	1.25e-127	462	157545	148953
sample-1_4_157545	OJSE01000052	81.768	543	74	12	91136	91676	36889	36370	3.51e-118	431	157545	148953
sample-1_4_157545	OJSE01000052	94.643	224	10	2	15932	16153	114173	113950	1.31e-92	346	157545	148953
sample-1_4_157545	OJSE01000052	100.000	38	0	0	31014	31051	96327	96290	8.82e-10	71.3	157545	148953
sample-1_4_157545	OJSE01000052	100.000	38	0	0	31227	31264	96540	96503	8.82e-10	71.3	157545	148953
sample-1_4_157545	sample-1_5_155540	96.332	15758	446	107	3	15638	20853	36600	0.0	25776	157545	155540
sample-1_4_157545	sample-1_5_155540	88.409	16219	1689	134	93786	109909	114308	130430	0.0	19359	157545	155540
sample-1_4_157545	sample-1_5_155540	94.226	11655	457	161	146096	157543	9462	21107	0.0	17595	157545	155540
sample-1_4_157545	sample-1_5_155540	87.538	14821	1709	100	18376	33125	39328	54081	0.0	17010	157545	155540
sample-1_4_157545	sample-1_5_155540	92.279	6916	497	18	42484	49391	65509	72395	0.0	9779	157545	155540
sample-1_4_157545	sample-1_5_155540	91.425	5423	434	15	80070	85471	100164	105576	0.0	7409	157545	155540
sample-1_4_157545	sample-1_5_155540	90.331	4716	415	30	129956	134661	148237	152921	0.0	6144	157545	155540
sample-1_4_157545	sample-1_5_155540	92.262	3890	294	7	69389	73274	89047	92933	0.0	5509	157545	155540
sample-1_4_157545	sample-1_5_155540	90.872	3955	349	10	37725	41672	57527	61476	0.0	5293	157545	155540
sample-1_4_157545	sample-1_5_155540	85.499	4255	502	89	139492	143712	2734	6907	0.0	4333	157545	155540
sample-1_4_157545	sample-1_5_155540	92.056	2908	220	8	66468	69371	85820	88720	0.0	4080	157545	155540
sample-1_4_157545	sample-1_5_155540	86.244	3453	412	42	112130	115554	131915	135332	0.0	3687	157545	155540
sample-1_4_157545	sample-1_5_155540	81.291	4383	757	54	122717	127068	139362	143712	0.0	3493	157545	155540
sample-1_4_157545	sample-1_5_155540	90.334	2545	243	1	85533	88074	105671	108215	0.0	3334	157545	155540
sample-1_4_157545	sample-1_5_155540	86.719	2801	332	31	89530	92312	110380	113158	0.0	3075	157545	155540
sample-1_4_157545	sample-1_5_155540	88.265	2173	219	18	75229	77372	94125	96290	0.0	2567	157545	155540
sample-1_4_157545	sample-1_5_155540	92.687	1723	120	4	34407	36128	55129	56846	0.0	2479	157545	155540
sample-1_4_157545	sample-1_5_155540	92.070	1488	98	13	49485	50965	72397	73871	0.0	2076	157545	155540
sample-1_4_157545	sample-1_5_155540	91.798	1268	103	1	128697	129964	146703	147969	0.0	1764	157545	155540
sample-1_4_157545	sample-1_5_155540	90.488	1167	94	11	59790	60948	79193	80350	0.0	1524	157545	155540
sample-1_4_157545	sample-1_5_155540	79.595	2220	344	63	143738	145889	7025	9203	0.0	1489	157545	155540
sample-1_4_157545	sample-1_5_155540	82.705	1671	263	18	57931	59591	77343	78997	0.0	1461	157545	155540
sample-1_4_157545	sample-1_5_155540	89.243	1097	103	10	134668	135757	153141	154229	0.0	1358	157545	155540
sample-1_4_157545	sample-1_5_155540	81.199	1718	239	54	137889	139562	1039	2716	0.0	1306	157545	155540
sample-1_4_157545	sample-1_5_155540	87.642	1060	114	16	136665	137716	10	1060	0.0	1216	157545	155540
sample-1_4_157545	sample-1_5_155540	89.167	960	98	6	116011	116965	135342	136300	0.0	1192	157545	155540
sample-1_4_157545	sample-1_5_155540	88.229	977	104	10	74161	75132	93031	94001	0.0	1157	157545	155540
sample-1_4_157545	sample-1_5_155540	86.859	936	105	17	50922	51849	73873	74798	0.0	1031	157545	155540
sample-1_4_157545	sample-1_5_155540	79.366	1357	242	31	117520	118858	138028	139364	0.0	920	157545	155540
sample-1_4_157545	sample-1_5_155540	84.679	842	121	8	54881	55718	76007	76844	0.0	833	157545	155540
sample-1_4_157545	sample-1_5_155540	93.460	474	27	3	36200	36670	56989	57461	0.0	701	157545	155540
sample-1_4_157545	sample-1_5_155540	90.075	534	52	1	77405	77937	99244	99777	0.0	691	157545	155540
sample-1_4_157545	sample-1_5_155540	83.289	748	69	43	15936	16658	36952	37668	1.93e-180	638	157545	155540
sample-1_4_157545	sample-1_5_155540	90.377	478	42	4	127075	127550	143974	144449	1.50e-176	625	157545	155540
sample-1_4_157545	sample-1_5_155540	95.614	342	12	2	127550	127891	144491	144829	1.20e-152	545	157545	155540
sample-1_4_157545	sample-1_5_155540	79.716	705	116	20	88056	88753	108656	109340	2.66e-134	484	157545	155540
sample-1_4_157545	sample-1_5_155540	88.684	380	43	0	136239	136618	154857	155236	3.46e-128	464	157545	155540
sample-1_4_157545	sample-1_5_155540	94.576	295	15	1	150524	150817	110082	110376	2.08e-125	455	157545	155540
sample-1_4_157545	sample-1_5_155540	89.759	332	33	1	128359	128689	145658	145989	5.88e-116	424	157545	155540
sample-1_4_157545	sample-1_5_155540	94.161	274	16	0	111096	111369	131105	131378	2.73e-114	418	157545	155540
sample-1_4_157545	sample-1_5_155540	73.339	1129	240	47	16960	18051	37937	39041	4.67e-97	361	157545	155540
sample-1_4_157545	sample-1_5_155540	87.402	254	24	6	135753	136005	154623	154869	2.89e-74	285	157545	155540
sample-1_4_157545	sample-1_5_155540	90.152	132	12	1	57493	57623	76967	77098	8.45e-40	171	157545	155540
sample-1_4_157545	sample-1_5_155540	92.523	107	8	0	52960	53066	75075	75181	8.51e-35	154	157545	155540
sample-1_4_157545	sample-1_5_155540	83.234	167	26	2	120434	120599	110211	110376	3.06e-34	152	157545	155540
sample-1_4_157545	sample-1_5_155540	96.970	33	0	1	118846	118878	55114	55083	8.88e-05	54.7	157545	155540
sample-1_4_157545	sample-1_5_155540	100.000	29	0	0	117360	117388	138607	138635	8.88e-05	54.7	157545	155540
sample-1_4_157545	OLOZ01000027	97.119	15270	398	22	1	15264	43113	58346	0.0	25723	157545	154420
sample-1_4_157545	OLOZ01000027	94.728	15592	765	37	93786	109357	137940	153494	0.0	24186	157545	154420
sample-1_4_157545	OLOZ01000027	97.870	11880	240	2	57492	69371	99027	110893	0.0	20524	157545	154420
sample-1_4_157545	OLOZ01000027	96.450	10507	344	15	143946	154436	29598	40091	0.0	17309	157545	154420
sample-1_4_157545	OLOZ01000027	95.257	8728	403	11	17002	25725	60001	68721	0.0	13814	157545	154420
